year.x,month.x,day.x,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin.x,dest,air_time,distance,hour.x,minute,time_hour,origin.y,year.y,month.y,day.y,hour.y,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,year,type,manufacturer,model,engines,seats,speed,engine
2024,1,10,926,930,-4,1236,1240,-4,DL,357,N301DV,JFK,MIA,159,1089,9,30,2024-01-10 09:00:00,JFK,2024,1,10,9,48.2,48.2,100,190,20.71404,23.8373029512,0,982.8,4,2016,Fixed wing multi engine,AIRBUS SAS,A321-213,2,199,0,Turbo-fan
2024,1,10,935,930,5,1246,1252,-6,B6,39,N993JE,JFK,SAN,351,2446,9,30,2024-01-10 09:00:00,JFK,2024,1,10,9,48.2,48.2,100,190,20.71404,23.8373029512,0,982.8,4,2018,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,10,945,600,225,1309,923,226,AA,11,N103NN,JFK,LAX,354,2475,6,0,2024-01-10 06:00:00,JFK,2024,1,10,6,52,52,100,160,24.16638,27.8101867764,0.04,985.8,4,2013,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,10,945,830,75,1449,1323,86,B6,101,N507JT,JFK,SJU,223,1598,8,30,2024-01-10 08:00:00,JFK,2024,1,10,8,51,51,100,NA,NA,NA,0,982.8,6,2000,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,0,Turbo-fan
2024,1,10,948,930,18,1234,1238,-4,DL,361,N129DN,JFK,MCO,141,944,9,30,2024-01-10 09:00:00,JFK,2024,1,10,9,48.2,48.2,100,190,20.71404,23.8373029512,0,982.8,4,2021,Fixed wing multi engine,AIRBUS,A321-211,2,199,0,Turbo-fan
2024,1,10,949,956,-7,1210,1217,-7,9E,510,N308PQ,JFK,IND,112,665,9,56,2024-01-10 09:00:00,JFK,2024,1,10,9,48.2,48.2,100,190,20.71404,23.8373029512,0,982.8,4,2014,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,10,950,1000,-10,1248,1254,-6,B6,79,N945JT,JFK,LAS,327,2248,10,0,2024-01-10 10:00:00,JFK,2024,1,10,10,51,43,73.97,220,11.5078,13.242946084,1e-04,984.1,4,2014,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,10,952,815,97,1326,1150,96,DL,176,N516DA,JFK,SAN,357,2446,8,15,2024-01-10 08:00:00,JFK,2024,1,10,8,51,51,100,NA,NA,NA,0,982.8,6,2022,Fixed wing multi engine,AIRBUS,A321-271NX,2,246,0,Turbo-fan
2024,1,10,952,1000,-8,1153,1201,-8,YX,433,N435YX,JFK,CLE,89,425,10,0,2024-01-10 10:00:00,JFK,2024,1,10,10,51,43,73.97,220,11.5078,13.242946084,1e-04,984.1,4,2014,Fixed wing multi engine,EMBRAER S A,ERJ 170-200 LR,2,88,0,Turbo-fan
2024,1,10,954,959,-5,1106,1124,-18,YX,580,N217JQ,JFK,DCA,46,213,9,59,2024-01-10 09:00:00,JFK,2024,1,10,9,48.2,48.2,100,190,20.71404,23.8373029512,0,982.8,4,2007,Fixed wing multi engine,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,2,80,0,Turbo-fan
2024,1,10,955,1000,-5,1117,1131,-14,9E,543,N304PQ,JFK,RIC,61,288,10,0,2024-01-10 10:00:00,JFK,2024,1,10,10,51,43,73.97,220,11.5078,13.242946084,1e-04,984.1,4,2014,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,10,1000,1000,0,1614,1615,-1,HA,15,N370HA,JFK,HNL,637,4983,10,0,2024-01-10 10:00:00,JFK,2024,1,10,10,51,43,73.97,220,11.5078,13.242946084,1e-04,984.1,4,2014,Fixed wing multi engine,AIRBUS,A330-243,2,377,0,Turbo-fan
2024,1,10,1004,1010,-6,1139,1152,-13,YX,606,N213JQ,JFK,PIT,69,340,10,10,2024-01-10 10:00:00,JFK,2024,1,10,10,51,43,73.97,220,11.5078,13.242946084,1e-04,984.1,4,2008,Fixed wing multi engine,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,2,80,0,Turbo-fan
2024,1,10,1006,1010,-4,1113,1117,-4,YX,575,N237JQ,JFK,BOS,44,187,10,10,2024-01-10 10:00:00,JFK,2024,1,10,10,51,43,73.97,220,11.5078,13.242946084,1e-04,984.1,4,2008,Fixed wing multi engine,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,2,80,0,Turbo-fan
2024,1,10,1010,1010,0,1325,1336,-11,DL,154,N177DN,JFK,LAX,351,2475,10,10,2024-01-10 10:00:00,JFK,2024,1,10,10,51,43,73.97,220,11.5078,13.242946084,1e-04,984.1,4,1991,Fixed wing multi engine,BOEING,767-332,2,330,0,Turbo-fan
2024,1,10,1022,1030,-8,1212,1239,-27,B6,42,N375JB,JFK,DTW,88,509,10,30,2024-01-10 10:00:00,JFK,2024,1,10,10,51,43,73.97,220,11.5078,13.242946084,1e-04,984.1,4,2013,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,0,Turbo-fan
2024,1,10,1032,900,92,1342,1224,78,B6,33,N3132J,JFK,SRQ,166,1041,9,0,2024-01-10 09:00:00,JFK,2024,1,10,9,48.2,48.2,100,190,20.71404,23.8373029512,0,982.8,4,2023,Fixed wing multi engine,AIRBUS CANADA LP,BD-500-1A11,2,153,0,Turbo-fan
2024,1,10,1034,1030,4,1134,1142,-8,B6,373,N806JB,JFK,BOS,38,187,10,30,2024-01-10 10:00:00,JFK,2024,1,10,10,51,43,73.97,220,11.5078,13.242946084,1e-04,984.1,4,2012,Fixed wing multi engine,AIRBUS,A320-232,2,200,0,Turbo-fan
2024,1,10,1037,1030,7,1337,1336,1,B6,375,N828JB,JFK,TPA,153,1005,10,30,2024-01-10 10:00:00,JFK,2024,1,10,10,51,43,73.97,220,11.5078,13.242946084,1e-04,984.1,4,2013,Fixed wing multi engine,AIRBUS,A320-232,2,200,0,Turbo-fan
2024,1,10,1041,1030,11,1239,1246,-7,AA,297,N809NN,JFK,CLT,89,541,10,30,2024-01-10 10:00:00,JFK,2024,1,10,10,51,43,73.97,220,11.5078,13.242946084,1e-04,984.1,4,2009,Fixed wing multi engine,BOEING,737-823,2,162,0,Turbo-fan
2024,1,10,1054,1100,-6,1700,1711,-11,DL,59,N836MH,JFK,HNL,634,4983,11,0,2024-01-10 11:00:00,JFK,2024,1,10,11,50,41,71.07,270,16.11092,18.5401245176,1e-04,985.8,10,2000,Fixed wing multi engine,BOEING,767-432ER,2,300,0,Turbo-fan
2024,1,10,1055,1100,-5,1213,1233,-20,YX,452,N112HQ,JFK,ORF,58,290,11,0,2024-01-10 11:00:00,JFK,2024,1,10,11,50,41,71.07,270,16.11092,18.5401245176,1e-04,985.8,10,2007,Fixed wing multi engine,EMBRAER,ERJ 170-200 LR,2,88,0,Turbo-fan
2024,1,10,1059,1100,-1,1407,1433,-26,DL,177,N833DN,JFK,SLC,284,1990,11,0,2024-01-10 11:00:00,JFK,2024,1,10,11,50,41,71.07,270,16.11092,18.5401245176,1e-04,985.8,10,2015,Fixed wing multi engine,BOEING,737-932ER,2,222,0,Turbo-fan
2024,1,10,1100,1100,0,1408,1420,-12,B6,110,N2157J,JFK,LAX,343,2475,11,0,2024-01-10 11:00:00,JFK,2024,1,10,11,50,41,71.07,270,16.11092,18.5401245176,1e-04,985.8,10,2023,Fixed wing multi engine,AIRBUS S A S,A321-271NX,2,246,0,Turbo-fan
2024,1,10,1101,1100,1,1419,1423,-4,AA,2,N111ZM,JFK,LAX,351,2475,11,0,2024-01-10 11:00:00,JFK,2024,1,10,11,50,41,71.07,270,16.11092,18.5401245176,1e-04,985.8,10,2014,Fixed wing multi engine,AIRBUS INDUSTRIE,A321-231,2,379,0,Turbo-fan
2024,1,10,1108,1059,9,1452,1436,16,B6,25,N987JT,JFK,SFO,375,2586,10,59,2024-01-10 10:00:00,JFK,2024,1,10,10,51,43,73.97,220,11.5078,13.242946084,1e-04,984.1,4,2017,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,10,1108,1110,-2,1419,1419,0,DL,56,N322DN,JFK,FLL,165,1069,11,10,2024-01-10 11:00:00,JFK,2024,1,10,11,50,41,71.07,270,16.11092,18.5401245176,1e-04,985.8,10,2017,Fixed wing multi engine,AIRBUS SAS,A321-213,2,199,0,Turbo-fan
2024,1,10,1112,730,222,1427,1052,215,DL,212,N847DN,JFK,AUS,230,1521,7,30,2024-01-10 07:00:00,JFK,2024,1,10,7,53,53,100,NA,NA,NA,1e-04,983.6,8,2015,Fixed wing multi engine,BOEING,737-932ER,2,222,0,Turbo-fan
2024,1,10,1116,1121,-5,1234,1246,-12,9E,560,N137EV,JFK,IAD,49,228,11,21,2024-01-10 11:00:00,JFK,2024,1,10,11,50,41,71.07,270,16.11092,18.5401245176,1e-04,985.8,10,2009,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,10,1118,829,169,1419,1126,173,B6,195,N283JB,JFK,MCO,149,944,8,29,2024-01-10 08:00:00,JFK,2024,1,10,8,51,51,100,NA,NA,NA,0,982.8,6,2007,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,0,Turbo-fan
2024,1,10,1126,1129,-3,1440,1453,-13,B6,171,N2059J,JFK,SLC,286,1990,11,29,2024-01-10 11:00:00,JFK,2024,1,10,11,50,41,71.07,270,16.11092,18.5401245176,1e-04,985.8,10,2021,Fixed wing multi engine,AIRBUS,A321-271NX,2,246,0,Turbo-fan
2024,1,10,1126,1130,-4,1318,1329,-11,YX,435,N425YX,JFK,CMH,90,483,11,30,2024-01-10 11:00:00,JFK,2024,1,10,11,50,41,71.07,270,16.11092,18.5401245176,1e-04,985.8,10,2014,Fixed wing multi engine,EMBRAER S A,ERJ 170-200 LR,2,88,0,Turbo-fan
2024,1,10,1129,1130,-1,1311,1340,-29,AA,99,N955NN,JFK,CLT,85,541,11,30,2024-01-10 11:00:00,JFK,2024,1,10,11,50,41,71.07,270,16.11092,18.5401245176,1e-04,985.8,10,2014,Fixed wing multi engine,BOEING,737-823,2,162,0,Turbo-fan
2024,1,10,1148,1150,-2,1330,1345,-15,OO,411,N297SY,JFK,ORD,134,740,11,50,2024-01-10 11:00:00,JFK,2024,1,10,11,50,41,71.07,270,16.11092,18.5401245176,1e-04,985.8,10,2019,Fixed wing multi engine,EMBRAER S A,ERJ 170-200 LR,2,88,0,Turbo-fan
2024,1,10,1151,1200,-9,1251,1309,-18,YX,440,N442YX,JFK,ORH,33,150,12,0,2024-01-10 12:00:00,JFK,2024,1,10,12,49,38,65.63,270,19.56326,22.5130083428,0,986.9,10,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,10,1154,1200,-6,1640,1647,-7,DL,293,N819DN,JFK,SJU,210,1598,12,0,2024-01-10 12:00:00,JFK,2024,1,10,12,49,38,65.63,270,19.56326,22.5130083428,0,986.9,10,2014,Fixed wing multi engine,BOEING,737-932ER,2,222,0,Turbo-fan
2024,1,10,1155,1100,55,1537,1439,58,DL,142,N171DN,JFK,SFO,372,2586,11,0,2024-01-10 11:00:00,JFK,2024,1,10,11,50,41,71.07,270,16.11092,18.5401245176,1e-04,985.8,10,1990,Fixed wing multi engine,BOEING,767-332,2,330,0,Turbo-fan
2024,1,10,1155,1200,-5,1447,1457,-10,DL,300,N909DN,JFK,TPA,157,1005,12,0,2024-01-10 12:00:00,JFK,2024,1,10,12,49,38,65.63,270,19.56326,22.5130083428,0,986.9,10,2018,Fixed wing multi engine,BOEING,737-900ER,2,222,0,Turbo-fan
2024,1,10,1157,1200,-3,1340,1400,-20,YX,443,N418YX,JFK,RDU,80,427,12,0,2024-01-10 12:00:00,JFK,2024,1,10,12,49,38,65.63,270,19.56326,22.5130083428,0,986.9,10,2013,Fixed wing multi engine,EMBRAER,ERJ 170-200 LR,2,88,0,Turbo-fan
2024,1,10,1158,1200,-2,1408,1412,-4,B6,347,N354JB,JFK,CHS,108,636,12,0,2024-01-10 12:00:00,JFK,2024,1,10,12,49,38,65.63,270,19.56326,22.5130083428,0,986.9,10,2013,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,0,Turbo-fan
2024,1,10,1203,759,244,1721,1250,271,AA,348,N93003,JFK,STT,237,1623,7,59,2024-01-10 07:00:00,JFK,2024,1,10,7,53,53,100,NA,NA,NA,1e-04,983.6,8,2013,Fixed wing multi engine,AIRBUS,A319-115,2,147,0,Turbo-fan
2024,1,10,1203,1200,3,1506,1510,-4,B6,315,N959JB,JFK,FLL,157,1069,12,0,2024-01-10 12:00:00,JFK,2024,1,10,12,49,38,65.63,270,19.56326,22.5130083428,0,986.9,10,2015,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,10,1203,1200,3,1448,1501,-13,DL,369,N825MH,JFK,MCO,142,944,12,0,2024-01-10 12:00:00,JFK,2024,1,10,12,49,38,65.63,270,19.56326,22.5130083428,0,986.9,10,2000,Fixed wing multi engine,BOEING,767-432ER,2,300,0,Turbo-fan
2024,1,10,1204,949,135,1347,1143,124,B6,327,N203JB,JFK,RDU,78,427,9,49,2024-01-10 09:00:00,JFK,2024,1,10,9,48.2,48.2,100,190,20.71404,23.8373029512,0,982.8,4,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,10,1206,1210,-4,1424,1438,-14,9E,479,N335PQ,JFK,MSP,167,1029,12,10,2024-01-10 12:00:00,JFK,2024,1,10,12,49,38,65.63,270,19.56326,22.5130083428,0,986.9,10,2014,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,10,1213,1215,-2,1348,1345,3,YX,611,N209JQ,JFK,BUF,64,301,12,15,2024-01-10 12:00:00,JFK,2024,1,10,12,49,38,65.63,270,19.56326,22.5130083428,0,986.9,10,2008,Fixed wing multi engine,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,2,80,0,Turbo-fan
2024,1,10,1218,1130,48,1533,1452,41,AA,250,N990NN,JFK,AUS,232,1521,11,30,2024-01-10 11:00:00,JFK,2024,1,10,11,50,41,71.07,270,16.11092,18.5401245176,1e-04,985.8,10,2016,Fixed wing multi engine,BOEING,737-823,2,162,0,Turbo-fan
2024,1,10,1226,1229,-3,1457,1438,19,9E,516,N935XJ,JFK,DTW,89,509,12,29,2024-01-10 12:00:00,JFK,2024,1,10,12,49,38,65.63,270,19.56326,22.5130083428,0,986.9,10,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,10,1229,1230,-1,1548,1535,13,B6,317,N943JT,JFK,LAX,358,2475,12,30,2024-01-10 12:00:00,JFK,2024,1,10,12,49,38,65.63,270,19.56326,22.5130083428,0,986.9,10,2014,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,10,1235,1235,0,1450,1510,-20,DL,307,N3751B,JFK,ATL,117,760,12,35,2024-01-10 12:00:00,JFK,2024,1,10,12,49,38,65.63,270,19.56326,22.5130083428,0,986.9,10,2001,Fixed wing multi engine,BOEING,737-832,2,189,0,Turbo-fan
2024,1,10,1239,1230,9,1547,1544,3,AA,380,N341TR,JFK,MIA,158,1089,12,30,2024-01-10 12:00:00,JFK,2024,1,10,12,49,38,65.63,270,19.56326,22.5130083428,0,986.9,10,2023,Fixed wing multi engine,BOEING,737-8,2,175,0,Turbo-fan
2024,1,10,1255,1300,-5,1432,1426,6,9E,548,N337PQ,JFK,ROC,62,264,13,0,2024-01-10 13:00:00,JFK,2024,1,10,13,49,35,58.3,270,20.71404,23.8373029512,0,989,10,2014,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,10,1256,1300,-4,1433,1454,-21,9E,529,N316PQ,JFK,RDU,75,427,13,0,2024-01-10 13:00:00,JFK,2024,1,10,13,49,35,58.3,270,20.71404,23.8373029512,0,989,10,2014,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,10,1256,1305,-9,1650,1620,30,DL,186,N396DA,JFK,AUS,236,1521,13,5,2024-01-10 13:00:00,JFK,2024,1,10,13,49,35,58.3,270,20.71404,23.8373029512,0,989,10,2000,Fixed wing multi engine,BOEING,737-832,2,189,0,Turbo-fan
2024,1,10,1259,1300,-1,1556,1603,-7,B6,136,N613JB,JFK,MCO,144,944,13,0,2024-01-10 13:00:00,JFK,2024,1,10,13,49,35,58.3,270,20.71404,23.8373029512,0,989,10,2005,Fixed wing multi engine,AIRBUS,A320-232,2,200,0,Turbo-fan
2024,1,10,1305,1300,5,1607,1609,-2,B6,257,N768JB,JFK,FLL,157,1069,13,0,2024-01-10 13:00:00,JFK,2024,1,10,13,49,35,58.3,270,20.71404,23.8373029512,0,989,10,2009,Fixed wing multi engine,AIRBUS,A320-232,2,200,0,Turbo-fan
2024,1,10,1309,1230,39,1600,1457,63,YX,423,N131HQ,JFK,IND,113,665,12,30,2024-01-10 12:00:00,JFK,2024,1,10,12,49,38,65.63,270,19.56326,22.5130083428,0,986.9,10,2008,Fixed wing multi engine,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,2,80,0,Turbo-fan
2024,1,10,1314,1314,0,1421,1425,-4,B6,163,N231JB,JFK,BOS,40,187,13,14,2024-01-10 13:00:00,JFK,2024,1,10,13,49,35,58.3,270,20.71404,23.8373029512,0,989,10,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,10,1319,1100,139,1625,1415,130,DL,115,N524DE,JFK,LAS,338,2248,11,0,2024-01-10 11:00:00,JFK,2024,1,10,11,50,41,71.07,270,16.11092,18.5401245176,1e-04,985.8,10,2023,Fixed wing multi engine,AIRBUS S A S,A321-271NX,2,246,0,Turbo-fan
2024,1,10,1322,1259,23,1621,1613,8,DL,358,N302DN,JFK,MIA,157,1089,12,59,2024-01-10 12:00:00,JFK,2024,1,10,12,49,38,65.63,270,19.56326,22.5130083428,0,986.9,10,2016,Fixed wing multi engine,AIRBUS SAS,A321-213,2,199,0,Turbo-fan
2024,1,10,1323,1330,-7,1458,1511,-13,YX,444,N403YX,JFK,BNA,133,765,13,30,2024-01-10 13:00:00,JFK,2024,1,10,13,49,35,58.3,270,20.71404,23.8373029512,0,989,10,2013,Fixed wing multi engine,EMBRAER S A,ERJ 170-200 LR,2,88,0,Turbo-fan
2024,1,10,1325,1330,-5,1650,1657,-7,DL,180,N175DN,JFK,LAX,361,2475,13,30,2024-01-10 13:00:00,JFK,2024,1,10,13,49,35,58.3,270,20.71404,23.8373029512,0,989,10,1990,Fixed wing multi engine,BOEING,767-332,2,330,0,Turbo-fan
2024,1,10,1328,1330,-2,1613,1557,16,9E,503,N195PQ,JFK,SAV,113,718,13,30,2024-01-10 13:00:00,JFK,2024,1,10,13,49,35,58.3,270,20.71404,23.8373029512,0,989,10,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,10,1328,1329,-1,1451,1453,-2,B6,206,N329JB,JFK,ROC,59,264,13,29,2024-01-10 13:00:00,JFK,2024,1,10,13,49,35,58.3,270,20.71404,23.8373029512,0,989,10,2011,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,0,Turbo-fan
2024,1,10,1335,1320,15,1618,1556,22,9E,481,N297PQ,JFK,MCI,180,1113,13,20,2024-01-10 13:00:00,JFK,2024,1,10,13,49,35,58.3,270,20.71404,23.8373029512,0,989,10,2013,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,10,1336,1340,-4,1644,1658,-14,DL,340,N348DN,JFK,RSW,165,1074,13,40,2024-01-10 13:00:00,JFK,2024,1,10,13,49,35,58.3,270,20.71404,23.8373029512,0,989,10,2018,Fixed wing multi engine,AIRBUS,A321-211,2,199,0,Turbo-fan
2024,1,10,1341,1345,-4,1701,1707,-6,B6,50,N3139J,JFK,IAH,225,1417,13,45,2024-01-10 13:00:00,JFK,2024,1,10,13,49,35,58.3,270,20.71404,23.8373029512,0,989,10,2023,Fixed wing multi engine,AIRBUS CANADA LP,BD-500-1A11,2,153,0,Turbo-fan
2024,1,10,1349,1353,-4,1546,1539,7,9E,534,N307PQ,JFK,PIT,73,340,13,53,2024-01-10 13:00:00,JFK,2024,1,10,13,49,35,58.3,270,20.71404,23.8373029512,0,989,10,2014,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,10,1352,1357,-5,1517,1517,0,YX,584,N879RW,JFK,BOS,44,187,13,57,2024-01-10 13:00:00,JFK,2024,1,10,13,49,35,58.3,270,20.71404,23.8373029512,0,989,10,2008,Fixed wing multi engine,EMBRAER,ERJ 170-100 LR,2,70,0,Turbo-fan
2024,1,10,1354,1359,-5,1540,1531,9,YX,590,N240JQ,JFK,DCA,67,213,13,59,2024-01-10 13:00:00,JFK,2024,1,10,13,49,35,58.3,270,20.71404,23.8373029512,0,989,10,2008,Fixed wing multi engine,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,2,80,0,Turbo-fan
2024,1,10,1402,1407,-5,1614,1615,-1,9E,506,N296PQ,JFK,CLT,90,541,14,7,2024-01-10 14:00:00,JFK,2024,1,10,14,48,32,53.67,NA,NA,NA,0,990.4,10,2013,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,10,1413,1429,-16,1644,1655,-11,B6,316,N3102J,JFK,MCI,181,1113,14,29,2024-01-10 14:00:00,JFK,2024,1,10,14,48,32,53.67,NA,NA,NA,0,990.4,10,2022,Fixed wing multi engine,AIRBUS CANADA LP,BD-500-1A11,2,153,0,Turbo-fan
2024,1,10,1414,1359,15,1705,1703,2,B6,37,N956JT,JFK,MCO,141,944,13,59,2024-01-10 13:00:00,JFK,2024,1,10,13,49,35,58.3,270,20.71404,23.8373029512,0,989,10,2015,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,10,1418,1300,78,1823,1649,94,AA,387,N891NN,JFK,PHX,339,2153,13,0,2024-01-10 13:00:00,JFK,2024,1,10,13,49,35,58.3,270,20.71404,23.8373029512,0,989,10,2012,Fixed wing multi engine,BOEING,737-823,2,162,0,Turbo-fan
2024,1,10,1422,1430,-8,1600,1611,-11,YX,441,N138HQ,JFK,PIT,73,340,14,30,2024-01-10 14:00:00,JFK,2024,1,10,14,48,32,53.67,NA,NA,NA,0,990.4,10,2008,Fixed wing multi engine,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,2,80,0,Turbo-fan
2024,1,10,1423,1359,24,1609,1600,9,9E,523,N313PQ,JFK,CLE,82,425,13,59,2024-01-10 13:00:00,JFK,2024,1,10,13,49,35,58.3,270,20.71404,23.8373029512,0,989,10,2014,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,10,1426,1429,-3,1524,1545,-21,B6,60,N317JB,JFK,BOS,40,187,14,29,2024-01-10 14:00:00,JFK,2024,1,10,14,48,32,53.67,NA,NA,NA,0,990.4,10,2010,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,0,Turbo-fan
2024,1,10,1428,1430,-2,1655,1716,-21,DL,256,N113DQ,JFK,JAX,129,828,14,30,2024-01-10 14:00:00,JFK,2024,1,10,14,48,32,53.67,NA,NA,NA,0,990.4,10,2019,Fixed wing multi engine,C SERIES AIRCRAFT LTD PTNRSP,BD-500-1A10,2,133,0,Turbo-fan
2024,1,10,1430,1430,0,1749,1741,8,AA,134,N953NN,JFK,DFW,219,1391,14,30,2024-01-10 14:00:00,JFK,2024,1,10,14,48,32,53.67,NA,NA,NA,0,990.4,10,2014,Fixed wing multi engine,BOEING,737-823,2,162,0,Turbo-fan
2024,1,10,1434,1430,4,1636,1654,-18,9E,512,N304PQ,JFK,CHS,99,636,14,30,2024-01-10 14:00:00,JFK,2024,1,10,14,48,32,53.67,NA,NA,NA,0,990.4,10,2014,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,10,1436,1440,-4,1644,1703,-19,YX,428,N444YX,JFK,CVG,106,589,14,40,2024-01-10 14:00:00,JFK,2024,1,10,14,48,32,53.67,NA,NA,NA,0,990.4,10,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,10,1438,1439,-1,1925,1926,-1,B6,371,N570JB,JFK,SJU,205,1598,14,39,2024-01-10 14:00:00,JFK,2024,1,10,14,48,32,53.67,NA,NA,NA,0,990.4,10,2003,Fixed wing multi engine,AIRBUS,A320-232,2,200,0,Turbo-fan
2024,1,10,1445,1450,-5,1655,1702,-7,AA,64,N326RP,JFK,CLT,96,541,14,50,2024-01-10 14:00:00,JFK,2024,1,10,14,48,32,53.67,NA,NA,NA,0,990.4,10,2018,Fixed wing multi engine,BOEING,737-8,2,175,0,Turbo-fan
2024,1,10,1445,1429,16,1553,1547,6,B6,26,N247JB,JFK,SYR,50,209,14,29,2024-01-10 14:00:00,JFK,2024,1,10,14,48,32,53.67,NA,NA,NA,0,990.4,10,2006,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,0,Turbo-fan
2024,1,10,1445,1340,65,1744,1650,54,B6,285,N657JB,JFK,PBI,156,1028,13,40,2024-01-10 13:00:00,JFK,2024,1,10,13,49,35,58.3,270,20.71404,23.8373029512,0,989,10,2007,Fixed wing multi engine,AIRBUS,A320-232,2,200,0,Turbo-fan
2024,1,10,1452,1459,-7,1814,1809,5,B6,129,N968JT,JFK,LAX,355,2475,14,59,2024-01-10 14:00:00,JFK,2024,1,10,14,48,32,53.67,NA,NA,NA,0,990.4,10,2016,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,10,1456,1459,-3,1805,1808,-3,B6,396,N585JB,JFK,MIA,158,1089,14,59,2024-01-10 14:00:00,JFK,2024,1,10,14,48,32,53.67,NA,NA,NA,0,990.4,10,2004,Fixed wing multi engine,AIRBUS,A320-232,2,200,0,Turbo-fan
2024,1,10,1459,1435,24,1717,1658,19,9E,491,N676CA,JFK,CVG,104,589,14,35,2024-01-10 14:00:00,JFK,2024,1,10,14,48,32,53.67,NA,NA,NA,0,990.4,10,2007,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,10,1459,1500,-1,1624,1641,-17,YX,456,N132HQ,JFK,DCA,52,213,15,0,2024-01-10 15:00:00,JFK,2024,1,10,15,49,34,56.02,270,23.0156,26.485892168,0,991.6,10,2008,Fixed wing multi engine,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,2,80,0,Turbo-fan
2024,1,10,1503,1459,4,1702,1643,19,B6,126,N265JB,JFK,ORD,137,740,14,59,2024-01-10 14:00:00,JFK,2024,1,10,14,48,32,53.67,NA,NA,NA,0,990.4,10,2006,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,0,Turbo-fan
2024,1,10,1512,854,378,1701,1044,377,OO,415,N323SY,JFK,BNA,122,765,8,54,2024-01-10 08:00:00,JFK,2024,1,10,8,51,51,100,NA,NA,NA,0,982.8,6,2022,Fixed wing multi engine,EMBRAER S A,ERJ 170-200 LR,2,88,0,Turbo-fan
